177123|GGL RINSE AID X 20 LTS (ABRILLANTADOR)|38|I|24|INSUMOS Y GASTOS|2401|INSUMOS Y GASTOS|240101|INSUMOS Y GASTOS|24010101|INSUMOS Y GASTOS|
17713|BIFE ANCHO OVINO LAS PIEDRAS|5|F|05|FRESCOS|0501|CARNES|050104|CORDERO|05010404|CORTES CORDERO|
17714|PULPON DE CORDERO|5|F|05|FRESCOS|0501|CARNES|050104|CORDERO|05010404|CORTES CORDERO|
17715|CARRE T -BONE|5|F|05|FRESCOS|0501|CARNES|050104|CORDERO|05010404|CORTES CORDERO|
177164|PILA LR1130 CALCULADORA X2 TOSHIBA|10|N|10|FERRETERIA|1008|PILAS|100802|BATERIAS|10080201|OTRAS|
17719|ARROLLADO PRIMAVERA POLLO CHICO FRITO UN|20|F|05|FRESCOS|0509|ROTISERIA|050901|ACOMPAÑAMIENTOS|05090103|BOCADITOS|
17720|ARROLLADO PRIMAVERA POLLO GDE. FRITO UN.|20|F|05|FRESCOS|0509|ROTISERIA|050901|ACOMPAÑAMIENTOS|05090103|BOCADITOS|
17722|SUAVIZANTE URCA COCO 3L|34|N|14|LIMPIEZA|1403|CUIDADO DE ROPA|140303|SUAVIZANTE|14030301|SUAVIZANTE COMUN|
17723|ARROLLADO PRIMAVERA VEGETAL CH. FRITO UN|20|F|05|FRESCOS|0509|ROTISERIA|050901|ACOMPAÑAMIENTOS|05090103|BOCADITOS|
17726|INSUMO FRANKFURTERS CORTOS TI 8 UNS.(20)|20|I|24|INSUMOS Y GASTOS|2401|INSUMOS Y GASTOS|240101|INSUMOS Y GASTOS|24010101|INSUMOS Y GASTOS|
17727|VINO TETRA DIAMANTE TINTO|23|F|30|BEBIDAS CON ALCOHOL|3008|VINOS|300805|VINOS DE MESA|30080506|TETRABRICK|
1772|ARAÑA DECO 60CM HALLOWEEN UBL|9|N|11|EVENTOS|1103|HALLOWEEN|110302|DECORACIÓN HALLOWEEN|11030201|DECORACION HALLOWEEN|
17730|CHINCHULIN AL VACIO KAZIKE|5|F|05|FRESCOS|0501|CARNES|050101|ACHURAS|05010101|CHINCHULIN|
17731|GIRASOL CONFITERO 200G. LA ABUNDANCIA|1|F|01|ALMACEN|0119|SEMILLAS|011902|SEMILLAS|01190204|OTRAS SEMILLAS|
17732|QUESO RALLADO 3 QUESOS|11|F|05|FRESCOS|0508|QUESOS|050804|QUESOS SEMIDUROS|05080402|PARMESANO|
17737|QUESO PARMEGIANO REGGIANO 200 G|11|F|05|FRESCOS|0508|QUESOS|050807|QUESOS ENVASADOS|05080711|PARMEGGIANO|
1773|SOMBRERO BRUJA HALLOWEEN UBL|9|N|11|EVENTOS|1103|HALLOWEEN|110303|MENAJE HALLOWEEN|11030301|MENAJE HALLOWEEN|
17740|FIBRA ESPONJA FUERTE VIRULANA|34|N|14|LIMPIEZA|1407|ACCESORIOS/SUPLEMENTOS LIMPIEZA DEL HOGAR|140707|ESPONJAS|14070704|FIBRAS|
17741|REQUESON LIGHT FARMING 400 G|11|F|05|FRESCOS|0508|QUESOS|050805|QUESOS UNTABLES|05080501|QUESOS NATURALES|
17744|SHAMPOO MATA PULGAS/GARRAP.SACHET|2|N|06|MASCOTAS|0601|ACCESORIOS PARA MASCOTAS|060101|ACCESORIOS PARA MASCOTAS|06010111|SHAMPOO-CREMA|
17745|LAVAVAJILLAS PRIX 1KG.|34|N|14|LIMPIEZA|1410|DETERGENTES|141002|DETERGENTES PARA MAQUINAS|14100202|DETERGENTES PARA MAQUINA EN PASTILLAS|
17747|SANDWICH FETAS FARMING 550 GR|11|F|05|FRESCOS|0508|QUESOS|050807|QUESOS ENVASADOS|05080713|SANDWICH|
17748|QUESO RALLADO SBRINZ FARMING 180 GR|11|F|05|FRESCOS|0508|QUESOS|050803|QUESOS RALLADOS|05080302|RALLADO FINO|
17749|QUESO DANBO FETAS 550 GR|11|F|05|FRESCOS|0508|QUESOS|050807|QUESOS ENVASADOS|05080704|DAMBO|
1774|BOTELLA 400ML TRITAN LOL SURP|3|N|07|BAZAR|0707|VAJILLA|070704|VAJILLA PLASTICO|07070402|BOTELLAS PLASTICO|
17750|LOMO VILA|5|F|05|FRESCOS|0501|CARNES|050108|VACUNO|05010843|VILA|
17752|PECETO VILA|5|F|05|FRESCOS|0501|CARNES|050108|VACUNO|05010843|VILA|
17753|PECHO MANTA DE CERDO|5|F|05|FRESCOS|0501|CARNES|050103|CERDO|05010304|CERDO GRANEL - ASADO|
17757|ENVASE NORTEÑA 960ML|23|N|01|ALMACEN|0124|INSUMOS|012401|ENVASES|01240101|ENVASES|
1775|BOTELLA 400ML TRITAN SPIDERMAN|3|N|07|BAZAR|0707|VAJILLA|070704|VAJILLA PLASTICO|07070402|BOTELLAS PLASTICO|
177603|BOMBACHA 2013 BB MORLEY|6|N|18|TEXTIL|1812|ROPA INTERIOR Y PIJAMAS|181204|INTERIOR NIÑA|18120418|BOMBACHAS|
17763|SERVILLETA ELITE GOLD X20|34|N|14|LIMPIEZA|1413|PAPELES|141302|SERVILLETAS|14130202|SERVILLETAS LISAS|
17765|CASILLERO NORTEÑA 960ML|23|N|01|ALMACEN|0124|INSUMOS|012401|ENVASES|01240101|ENVASES|
177665|CAMISETA 445 M/C HOMBRE ESC.REDONDO/40SS|6|N|18|TEXTIL|1812|ROPA INTERIOR Y PIJAMAS|181202|INTERIOR HOMBRE|18120207|CAMISETAS|
177667|CAMISETA 445 M/C HOMBRE ESC.REDONDO/44SS|6|N|18|TEXTIL|1812|ROPA INTERIOR Y PIJAMAS|181202|INTERIOR HOMBRE|18120207|CAMISETAS|
177669|CAMISETA 445 M/C HOMBRE ESC.REDONDO/48SS|6|N|18|TEXTIL|1812|ROPA INTERIOR Y PIJAMAS|181202|INTERIOR HOMBRE|18120207|CAMISETAS|
177675|CAMISETA 446 M/C HOMBRE ESC.V/46SS|6|N|18|TEXTIL|1812|ROPA INTERIOR Y PIJAMAS|181202|INTERIOR HOMBRE|18120207|CAMISETAS|
17767|INSUMO MEDIALUNA ESPECIAL DE MANTECA UN.|21|F|24|INSUMOS Y GASTOS|2401|INSUMOS Y GASTOS|240101|INSUMOS Y GASTOS|24010101|INSUMOS Y GASTOS|
17768|CAFE LUJURIA CATUAI ROJO KG.|22|F|05|FRESCOS|0512|CAFETERIA|051201|CAFE EN GRANOS|05120101|CAFE EN GRANOS|
1776|BOTELLA 400ML TRITAN TROLLS|3|N|07|BAZAR|0707|VAJILLA|070704|VAJILLA PLASTICO|07070402|BOTELLAS PLASTICO|
177701|GALLETA INTEGRAL S/SAL 380G. LA BANDERI|1|F|01|ALMACEN|0112|PANIFICADOS|011205|GALLETAS SALADAS|01120505|GALLETAS INTEGRALES SALADAS|
17770|CAFE LUJURIA CATURRA BOURBON KG.|22|F|05|FRESCOS|0512|CAFETERIA|051201|CAFE EN GRANOS|05120101|CAFE EN GRANOS|
177735|TOSTADOR DE PAN 4 PANES MOD.SAPORO|13|N|09|ELECTRO HOGAR|0902|PEQUEÑOS ELECTRODOMESTICOS|090203|ELECTRO COCINA|09020328|TOSTADOR|
177739|CAMISETA 025 DAMA M/L C/APLIQUE/SSS|6|N|18|TEXTIL|1812|ROPA INTERIOR Y PIJAMAS|181203|INTERIOR MUJER|18120352|CAMISETAS|
17773|MEDIALUNA ESPECIAL DE MANTECA UN.|21|F|05|FRESCOS|0506|PANADERIA|050610|ELAB. TERCEROS - PAN|05061003|MEDIALUNAS|
177740|CAMISETA 027 M/C DAMA C/APLIQUE/SSS|6|N|18|TEXTIL|1812|ROPA INTERIOR Y PIJAMAS|181203|INTERIOR MUJER|18120352|CAMISETAS|
177741|CAMISETA 028 DAMA M/C LISA/SSS|6|N|18|TEXTIL|1812|ROPA INTERIOR Y PIJAMAS|181203|INTERIOR MUJER|18120352|CAMISETAS|
177743|CAMISETA 206 DAMA M/C C/APLIQUE/SSS|6|N|18|TEXTIL|1812|ROPA INTERIOR Y PIJAMAS|181203|INTERIOR MUJER|18120352|CAMISETAS|
17774|ASADO FEEDLOT S/VACIO|5|F|05|FRESCOS|0501|CARNES|050108|VACUNO|05010802|ASADO|
17775|ASADO CORTE INGLES SELECTED|5|F|05|FRESCOS|0501|CARNES|050108|VACUNO|05010818|SELECTED PREMIUM|
17776|INSUMO SALSA BARBACOA KRAFT 510G (38)|38|I|24|INSUMOS Y GASTOS|2401|INSUMOS Y GASTOS|240101|INSUMOS Y GASTOS|24010101|INSUMOS Y GASTOS|
17777|INSUMO QUESO ROQUEFORT KG. STA.ROSA (38)|38|I|24|INSUMOS Y GASTOS|2401|INSUMOS Y GASTOS|240101|INSUMOS Y GASTOS|24010101|INSUMOS Y GASTOS|
177789|CAMISETA 025 DAMA M/L C/APLIQUE/MSS|6|N|18|TEXTIL|1812|ROPA INTERIOR Y PIJAMAS|181203|INTERIOR MUJER|18120352|CAMISETAS|
17778|CASILLERO PLASTICO LECHE PARMA|16|I|01|ALMACEN|0124|INSUMOS|012401|ENVASES|01240101|ENVASES|
177791|CAMISETA 025 DAMA M/L C/APLIQUE/XLSS|6|N|18|TEXTIL|1812|ROPA INTERIOR Y PIJAMAS|181203|INTERIOR MUJER|18120352|CAMISETAS|
177792|CAMISETA 025 DAMA M/L C/APLIQUE/XXLSS|6|N|18|TEXTIL|1812|ROPA INTERIOR Y PIJAMAS|181203|INTERIOR MUJER|18120352|CAMISETAS|
177794|CAMISETA 027 M/C DAMA C/APLIQUE/LSS|6|N|18|TEXTIL|1812|ROPA INTERIOR Y PIJAMAS|181203|INTERIOR MUJER|18120352|CAMISETAS|
177795|CAMISETA 027 M/C DAMA C/APLIQUE/XLSS|6|N|18|TEXTIL|1812|ROPA INTERIOR Y PIJAMAS|181203|INTERIOR MUJER|18120352|CAMISETAS|
177796|CAMISETA 027 M/C DAMA C/APLIQUE/XXLSS|6|N|18|TEXTIL|1812|ROPA INTERIOR Y PIJAMAS|181203|INTERIOR MUJER|18120352|CAMISETAS|
177797|CAMISETA 028 DAMA M/C LISA/MSS|6|N|18|TEXTIL|1812|ROPA INTERIOR Y PIJAMAS|181203|INTERIOR MUJER|18120352|CAMISETAS|
177798|CAMISETA 028 DAMA M/C LISA/LSS|6|N|18|TEXTIL|1812|ROPA INTERIOR Y PIJAMAS|181203|INTERIOR MUJER|18120352|CAMISETAS|
177799|CAMISETA 028 DAMA M/C LISA/XLSS|6|N|18|TEXTIL|1812|ROPA INTERIOR Y PIJAMAS|181203|INTERIOR MUJER|18120352|CAMISETAS|
17779|PINITOS DE MERENGUE BAÑADOS 4 UNS.|21|F|05|FRESCOS|0506|PANADERIA|050609|ELAB. TERCEROS - CONFITERIA|05060909|MASITAS|
1777|VASO MILKSHAKE 500ML RICKY ZOO|3|N|07|BAZAR|0707|VAJILLA|070704|VAJILLA PLASTICO|07070406|VASOS PLASTICO|
177800|CAMISETA 028 DAMA M/C LISA/XXLSS|6|N|18|TEXTIL|1812|ROPA INTERIOR Y PIJAMAS|181203|INTERIOR MUJER|18120352|CAMISETAS|
177809|CAMISETA 206 DAMA M/C C/APLIQUE/MSS|6|N|18|TEXTIL|1812|ROPA INTERIOR Y PIJAMAS|181203|INTERIOR MUJER|18120352|CAMISETAS|
17780|.ALFAJOR MINI BOMBON 8 UNS. 1480|21|F|05|FRESCOS|0506|PANADERIA|050609|ELAB. TERCEROS - CONFITERIA|05060909|MASITAS|
177810|CAMISETA 206 DAMA M/C C/APLIQUE/LSS|6|N|18|TEXTIL|1812|ROPA INTERIOR Y PIJAMAS|181203|INTERIOR MUJER|18120352|CAMISETAS|
177811|CAMISETA 206 DAMA M/C C/APLIQUE/XLSS|6|N|18|TEXTIL|1812|ROPA INTERIOR Y PIJAMAS|181203|INTERIOR MUJER|18120352|CAMISETAS|
17781|LENGUA OVINA FLAVOR|5|F|05|FRESCOS|0501|CARNES|050101|ACHURAS|05010112|ACHURA OVINA|
17782|RIÑON OVINO FLAVOR|5|F|05|FRESCOS|0501|CARNES|050101|ACHURAS|05010112|ACHURA OVINA|
17783|LENGUA VACUNA IMP TERCERO|5|F|05|FRESCOS|0501|CARNES|050101|ACHURAS|05010105|LENGUA|
17784|PULPON FEEDLOT|5|F|05|FRESCOS|0501|CARNES|050108|VACUNO|05010801|AGUJA|
17785|RAVIOLES DE VERDURA 100 U LA ESPECIALIST|24|F|05|FRESCOS|0507|PASTAS FRESCAS|050704|PASTA FRESCA RELLENA|05070404|RAVIOLES|
1778|VASO MILKSHAKE 500ML NACIONAL|3|N|07|BAZAR|0707|VAJILLA|070704|VAJILLA PLASTICO|07070406|VASOS PLASTICO|
17790|ENTRAÑA FINA VILA CONGELADA|5|F|05|FRESCOS|0501|CARNES|050108|VACUNO|05010843|VILA|
17791|FLAP MEAT VILA CONGELADO|5|F|05|FRESCOS|0501|CARNES|050108|VACUNO|05010843|VILA|
17792|VACIO FINO VILA CONGELADO|5|F|05|FRESCOS|0501|CARNES|050108|VACUNO|05010843|VILA|
17796|TORTA NAPOLITANA KG.|20|F|05|FRESCOS|0509|ROTISERIA|050911|COMIDAS COMPLETAS|05091118|TARTAS // TORTAS|
17797|TORTA DE QUESO Y CEBOLLA KG.|20|F|05|FRESCOS|0509|ROTISERIA|050911|COMIDAS COMPLETAS|05091118|TARTAS // TORTAS|
17798|TORTA DE POLLO Y ACELGA KG.|20|F|05|FRESCOS|0509|ROTISERIA|050911|COMIDAS COMPLETAS|05091118|TARTAS // TORTAS|
1779|VASO MILKSHAKE 500ML PEÑAROL|3|N|07|BAZAR|0707|VAJILLA|070704|VAJILLA PLASTICO|07070406|VASOS PLASTICO|
17804|CASANCREM 500 GR LIGHT BALANCE|11|F|05|FRESCOS|0508|QUESOS|050805|QUESOS UNTABLES|05080501|QUESOS NATURALES|
17805|JAMON SIN SAL CATTIVELLI F/V 200 GR|11|F|05|FRESCOS|0502|FIAMBRES|050203|FIAMBRES ENVASADOS|05020322|JAMON COCIDO|
17806|VINAGRE VINO 500ML. GAMBERONI|1|F|01|ALMACEN|0101|ACEITES Y VINAGRES|010102|VINAGRES Y ACETOS|01010206|VINAGRE DE VINO|
178112|PILA CR1220  LINT/CALCUL. TOSHIBA X5|10|N|10|FERRETERIA|1008|PILAS|100802|BATERIAS|10080201|OTRAS|
17812|.LASAGNA DE CARNE LA FAMILIA KG.|20|F|05|FRESCOS|0509|ROTISERIA|050907|PASTAS PREPARADAS|05090703|LASAGNA PREPARADA|
17816|FEIJOADA KG.|20|F|05|FRESCOS|0509|ROTISERIA|050911|COMIDAS COMPLETAS|05091107|OLLA|
17817|MENU HAMBURGUESA AL PAN C/QUESO/HUEVO|20|F|05|FRESCOS|0509|ROTISERIA|050912|HAMBURGUESAS|05091201|HAMBURGUESAS DE CARNE|
17818|PAPAS FRITAS PLANETA KG.|20|F|05|FRESCOS|0509|ROTISERIA|050901|ACOMPAÑAMIENTOS|05090107|PAPAS|
1781|VASO MILKSHAKE 500ML CAP AMER|3|N|07|BAZAR|0707|VAJILLA|070704|VAJILLA PLASTICO|07070406|VASOS PLASTICO|
17820|CJ KINKI ROLLS X12|20|F|05|FRESCOS|0509|ROTISERIA|050917|SUSHI|05091703|PIEZAS|
17825|GG PACKING HAMBURGUESA PLANETA CHICO|20|I|24|INSUMOS Y GASTOS|2401|INSUMOS Y GASTOS|240101|INSUMOS Y GASTOS|24010101|INSUMOS Y GASTOS|
17828|JAMON CRUDO SERRANO 1/2 PATA|11|F|05|FRESCOS|0502|FIAMBRES|050202|FIAMBRES|05020205|JAMON CRUDO|
178293|ALIM.GATITOS WHISKAS CAR/LECHE 1K.|1|F|06|MASCOTAS|0602|ALIMENTOS PARA MASCOTAS|060201|ALIMENTOS PARA MASCOTAS|06020101|ALIMENTOS PARA GATOS|
178295|JARDINERA 4 LEGUMBRES 300G.ODERICH|1|F|01|ALMACEN|0107|CONSERVAS|010705|CONSERVAS DE VERDURA Y LEGUMBRES|01070510|JARDINERA|
1782|VIANDA AVENGERS C/REPARTICION|3|N|07|BAZAR|0706|COCINA|070607|ORGANIZACIÓN Y DECO COCINA|07060706|VIANDAS|
17830|AJO Y PEREJIL PICADO|4|F|05|FRESCOS|0510|VERDURAS|051010|VERDURAS DE TALLO Y BULBOS|05101001|AJO|
17831|BRIE MON SIRE 3KG|11|F|05|FRESCOS|0516|QUESOS IMPORTADOS|051603|QUESOS ESPECIALES|05160302|BRIE|
17832|CAMEMBERT ROUZAIRE 250 GRS|11|F|05|FRESCOS|0516|QUESOS IMPORTADOS|051603|QUESOS ESPECIALES|05160303|CAMEMBERT|
17833|BRILLAT SAVARIN TRADEMO 200G|11|F|05|FRESCOS|0516|QUESOS IMPORTADOS|051601|QUESOS BLANDOS|05160113|OTROS QUESOS BLANDOS|
17834|ST NECTAIRE AOC JEUNE 1,8KG|11|F|05|FRESCOS|0516|QUESOS IMPORTADOS|051601|QUESOS BLANDOS|05160113|OTROS QUESOS BLANDOS|
17835|PICO AFFINE 100GX6 USA LDLC|11|F|05|FRESCOS|0516|QUESOS IMPORTADOS|051601|QUESOS BLANDOS|05160113|OTROS QUESOS BLANDOS|
17836|PETIT PREFERE MON SIRE 250GX6|11|F|05|FRESCOS|0516|QUESOS IMPORTADOS|051601|QUESOS BLANDOS|05160113|OTROS QUESOS BLANDOS|
17838|PIÑA|4|F|05|FRESCOS|0504|FRUTAS|050404|FRUTAS TROPICALES|05040405|PIÑA|
17839|JURASSIC L'ORIGINAL|11|F|05|FRESCOS|0516|QUESOS IMPORTADOS|051601|QUESOS BLANDOS|05160113|OTROS QUESOS BLANDOS|
1783|PINTURA ROJA P/CARA HALLOWEEN UBL|9|N|11|EVENTOS|1103|HALLOWEEN|110303|MENAJE HALLOWEEN|11030301|MENAJE HALLOWEEN|
17840|ARVEJAS|4|F|05|FRESCOS|0510|VERDURAS|051006|SEMILLAS Y LEGUMBRES|05100601|ARVEJAS|
17841|ARVEJAS PELADAS 180 G|4|F|05|FRESCOS|0510|VERDURAS|051006|SEMILLAS Y LEGUMBRES|05100601|ARVEJAS|
17842|BANANA BRASIL|4|F|05|FRESCOS|0504|FRUTAS|050404|FRUTAS TROPICALES|05040401|BANANA|
17843|COMTE STANTOINE SYMPHONIE|11|F|05|FRESCOS|0516|QUESOS IMPORTADOS|051601|QUESOS BLANDOS|05160113|OTROS QUESOS BLANDOS|
17844|BANANA ECUADOR|4|F|05|FRESCOS|0504|FRUTAS|050404|FRUTAS TROPICALES|05040401|BANANA|
17845|ROQUEFORT COCCINELLE 1/2X4|11|F|05|FRESCOS|0516|QUESOS IMPORTADOS|051603|QUESOS ESPECIALES|05160307|ROQUEFORT|
17846|BERENJENA ENVASADA|4|F|05|FRESCOS|0510|VERDURAS|051009|VERDURAS DE FRUTOS|05100902|BERENJENA|
178474|BOXER 565/1 ESCOCES HOMBRE 7/8|6|N|18|TEXTIL|1812|ROPA INTERIOR Y PIJAMAS|181202|INTERIOR HOMBRE|18120215|BOXERS|
17847|CAMEMBERT GRAN FERMAGE 125 GRS|11|F|05|FRESCOS|0516|QUESOS IMPORTADOS|051603|QUESOS ESPECIALES|05160303|CAMEMBERT|
17848|PONT L EVEQUE GRAIND.PM AOP 220G|11|F|05|FRESCOS|0516|QUESOS IMPORTADOS|051601|QUESOS BLANDOS|05160113|OTROS QUESOS BLANDOS|
178490|PLATO ASADO 29CM. ESMALTADO|2|N|19|TIEMPO LIBRE|1901|CAMPING|190111|COCINA|19011102|UTENSILIOS CAMPING|
17849|BERGAMOTA|4|F|05|FRESCOS|0504|FRUTAS|050405|FRUTAS CITRICAS|05040501|BERGAMOTA|
1784|PINTURA BLANCA P/CARA HALLOWEEN UBL|9|N|11|EVENTOS|1103|HALLOWEEN|110303|MENAJE HALLOWEEN|11030301|MENAJE HALLOWEEN|
178506|JABON TOCADOR PLUSBELLE BELLEZA RADIANTE x3|8|N|15|PERFUMERIA|1504|CUIDADO PERSONAL|150425|JABONES EN PASTILLA|15042504|DE TOCADOR|
178507|JABON TOCADOR PLUSBELLE HUMECTACION X3|8|N|15|PERFUMERIA|1504|CUIDADO PERSONAL|150425|JABONES EN PASTILLA|15042504|DE TOCADOR|
17850|QUESO TALEGGIO 200 GRS|11|F|05|FRESCOS|0516|QUESOS IMPORTADOS|051601|QUESOS BLANDOS|05160113|OTROS QUESOS BLANDOS|
17851|QUESO PROVOLONE CON ORÉGANO 150 GRS|11|F|05|FRESCOS|0516|QUESOS IMPORTADOS|051603|QUESOS ESPECIALES|05160305|PARRILLERO|
17852|GORGONZOLA 200 GRS|11|F|05|FRESCOS|0516|QUESOS IMPORTADOS|051601|QUESOS BLANDOS|05160106|GORGONZOLA|
178535|SOPA INST.ARVEJA X 4S. 66G M.CUDINE|1|F|01|ALMACEN|0117|PURE, CALDOS  Y SOPAS|011703|SOPA|01170304|SOPAS INSTANTANEAS|
17853|BROCCOLI|4|F|05|FRESCOS|0510|VERDURAS|051008|VERDURAS DE HOJAS|05100804|BROCOLI|
17855|MILANESA EMP. DE POLLO AVESUR|5|F|05|FRESCOS|0501|CARNES|050110|ELABORADOS|05011002|ELABORADOS POLLO|
178577|SILICONA AUTO NUEVO 440CC REVIGAL|2|N|10|FERRETERIA|1001|AUTOMOTOR|100126|LIMPIEZA Y LAVADO|10012607|SILICONAS Y RENOVADORES|
17859|HOJALDRE ESPAÑOL UN.|21|F|05|FRESCOS|0506|PANADERIA|050612|ELAB.PROPIA - CONFITERÍA|05061207|POSTRES|
1785|BOTELLA SAFETY BLUEY 550ML 4960|3|N|07|BAZAR|0707|VAJILLA|070704|VAJILLA PLASTICO|07070402|BOTELLAS PLASTICO|
17860|PAN DE MOLDE SIN GLUTEN 350 GRS.|21|F|05|FRESCOS|0506|PANADERIA|050609|ELAB. TERCEROS - CONFITERIA|05060910|SIN GLUTEN|
17861|BROTES ALFALFA TAI 100 GRS|4|F|05|FRESCOS|0510|VERDURAS|051007|TUBERCULOS, RAICES Y BROTES|05100702|BROTES DE ALFALFA|
17862|BUDIN DE VAINILLA SIN GLUTEN 250 GRS.|21|F|05|FRESCOS|0506|PANADERIA|050609|ELAB. TERCEROS - CONFITERIA|05060910|SIN GLUTEN|
17863|BUDIN DE LIMON SIN GLUTEN 250 GRS.|21|F|05|FRESCOS|0506|PANADERIA|050609|ELAB. TERCEROS - CONFITERIA|05060910|SIN GLUTEN|
17864|LECHUGA SALANOVA CON RAÍZ|4|F|05|FRESCOS|0510|VERDURAS|051008|VERDURAS DE HOJAS|05100810|LECHUGA|
17865|1/4 TRASERO DE POLLO|5|F|05|FRESCOS|0501|CARNES|050104|CORDERO|05010403|OTROS CORDERO|
17867|FIAMBRE DE CERDO LA CONSTANCIA|5|F|05|FRESCOS|0501|CARNES|050103|CERDO|05010321|CERDO VACIO - ASADO|
178692|CALZONCILLO 402 CLASICO 100/120|6|N|18|TEXTIL|1812|ROPA INTERIOR Y PIJAMAS|181202|INTERIOR HOMBRE|18120217|CALZONCILLO LARGO|
178693|CALZONCILLO 402 HOMBRE CLASICO 125/140|6|N|18|TEXTIL|1812|ROPA INTERIOR Y PIJAMAS|181202|INTERIOR HOMBRE|18120217|CALZONCILLO LARGO|
178694|BOXER 417 CATTOS ESCOCES H 125/130|6|N|18|TEXTIL|1812|ROPA INTERIOR Y PIJAMAS|181202|INTERIOR HOMBRE|18120215|BOXERS|
178695|BOXER 912 SOUTHBEACH ESCOCES H 125/130|6|N|18|TEXTIL|1812|ROPA INTERIOR Y PIJAMAS|181202|INTERIOR HOMBRE|18120215|BOXERS|
17869|CALABACIN EN TROZOS|4|F|05|FRESCOS|0510|VERDURAS|051009|VERDURAS DE FRUTOS|05100903|CALABACIN|
1786|BOTELLA 550ML SAFETY MINECRAFT|3|N|07|BAZAR|0707|VAJILLA|070704|VAJILLA PLASTICO|07070402|BOTELLAS PLASTICO|
17870|HAMBURGUESA AL PAN C/QUESO/HUEVO UN.|20|F|05|FRESCOS|0509|ROTISERIA|050912|HAMBURGUESAS|05091201|HAMBURGUESAS DE CARNE|
178719|JABON ESPADOL ACTIVE DEO  90 GRS|8|N|15|PERFUMERIA|1504|CUIDADO PERSONAL|150425|JABONES EN PASTILLA|15042504|DE TOCADOR|
17871|BROTES SOJA TAI 200 G|4|F|05|FRESCOS|0510|VERDURAS|051007|TUBERCULOS, RAICES Y BROTES|05100704|BROTES DE SOJA|
17872|HAMBURGUESA SOLO QUESO UN.|20|F|05|FRESCOS|0509|ROTISERIA|050912|HAMBURGUESAS|05091201|HAMBURGUESAS DE CARNE|
17873|HAMBURGUESA AL PAN UN.|20|F|05|FRESCOS|0509|ROTISERIA|050912|HAMBURGUESAS|05091201|HAMBURGUESAS DE CARNE|
17874|APIO BASTON|4|F|05|FRESCOS|0510|VERDURAS|051010|VERDURAS DE TALLO Y BULBOS|05101002|APIO|
17876|FEIJOADA C/ARROZ UN.|20|F|05|FRESCOS|0509|ROTISERIA|050911|COMIDAS COMPLETAS|05091107|OLLA|
178781|REPELENTE TABARD BARRA 43  GRS|8|N|15|PERFUMERIA|1504|CUIDADO PERSONAL|150415|REPELENTES|15041504|EN BARRA Y TOALLITAS|
1787|BAZAR PLASTICO BOTELLA 550 ML SAFETY PAW V 74602|3|N|07|BAZAR|0707|VAJILLA|070704|VAJILLA PLASTICO|07070402|BOTELLAS PLASTICO|
17887|CASANCREM 290G LIGHT SIN SAL AGREGADA|11|F|05|FRESCOS|0508|QUESOS|050805|QUESOS UNTABLES|05080501|QUESOS NATURALES|
178881|CREMA DENTAL COLGATE CALCIO 50 GRS|8|N|15|PERFUMERIA|1502|CUIDADO BUCAL|150206|CREMAS DENTALES|15020605|BASICAS|
1788|SIDRA SANTA ROSA 910ML.|23|F|30|BEBIDAS CON ALCOHOL|3002|ESPUMANTES|300202|SIDRAS|30020201|SIDRAS|
17898|CATALAN DULCE|4|F|05|FRESCOS|0510|VERDURAS|051009|VERDURAS DE FRUTOS|05100904|CATALAN|
17899|CATALAN PICANTE|4|F|05|FRESCOS|0510|VERDURAS|051009|VERDURAS DE FRUTOS|05100904|CATALAN|
1789|BOTELLA SAFETY FROZEN 550ML 742|3|N|07|BAZAR|0707|VAJILLA|070704|VAJILLA PLASTICO|07070402|BOTELLAS PLASTICO|
179000|HABANITOS AGUA 180G MC|1|F|01|ALMACEN|0112|PANIFICADOS|011206|GRISINES|01120605|GRISINES REGULARES|
17901|CEBOLLA DULCE MALLA IMP.|4|F|05|FRESCOS|0510|VERDURAS|051010|VERDURAS DE TALLO Y BULBOS|05101003|CEBOLLA|
17902|CEBOLLA DE VERDEO ATADO|4|F|05|FRESCOS|0510|VERDURAS|051010|VERDURAS DE TALLO Y BULBOS|05101003|CEBOLLA|
179033|ATUN RED. SAL X3 AL NATURAL CALVO|1|F|01|ALMACEN|0107|CONSERVAS|010703|CONSERVAS DE PESCADO|01070325|ATUN LOMOS AL ACEITE BAJO EN SODIO|
179034|ATUN RED. SAL X3 ACTE OLIVA 65G CALVO|1|F|01|ALMACEN|0107|CONSERVAS|010703|CONSERVAS DE PESCADO|01070325|ATUN LOMOS AL ACEITE BAJO EN SODIO|
17903|RECIPIENTE C/TAPA 725-2273|3|N|14|LIMPIEZA|1407|ACCESORIOS/SUPLEMENTOS LIMPIEZA DEL HOGAR|140705|CESTOS BASURA|14070501|BASURERO|
179052|ARENQUES TOMATE CURRY 200G.RUGEN|1|F|01|ALMACEN|0107|CONSERVAS|010703|CONSERVAS DE PESCADO|01070303|ARENQUES|
179053|ARENQUES TOMATE MOZZ.200G.RUGEN|1|F|01|ALMACEN|0107|CONSERVAS|010703|CONSERVAS DE PESCADO|01070303|ARENQUES|
179055|ARENQUES PAPRIKA SAUCE 200G.RUGEN|1|F|01|ALMACEN|0107|CONSERVAS|010703|CONSERVAS DE PESCADO|01070303|ARENQUES|
